station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPG,2026-03-20 03:30,41.00,35.60,80.92,10.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 200330Z 01010KT CAVOK 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 04:00,41.00,35.60,80.92,20.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 200400Z 02009KT CAVOK 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 04:30,41.00,35.60,80.92,10.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 200430Z 01009KT 360V110 CAVOK 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 05:00,41.00,35.60,80.92,10.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,LFPG 200500Z 01008KT CAVOK 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 05:30,41.00,35.60,80.92,10.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,LFPG 200530Z 01008KT 360V130 CAVOK 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 06:00,41.00,35.60,80.92,10.00,6.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,LFPG 200600Z 01006KT 360V070 8000 NSC 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 06:30,41.00,35.60,80.92,10.00,9.00,0.00,30.12,M,4.97,20.00,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 200630Z 01009G20KT 360V090 8000 NSC 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 07:00,41.00,35.60,80.92,M,9.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 200700Z VRB09KT 8000 NSC 05/02 Q1020 NOSIG,M
LFPG,2026-03-20 07:30,42.80,37.40,81.06,M,9.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,LFPG 200730Z VRB09KT 8000 NSC 06/03 Q1020 NOSIG,M
LFPG,2026-03-20 08:00,46.40,39.20,75.84,10.00,10.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,LFPG 200800Z 01010KT 340V110 8000 NSC 08/04 Q1020 NOSIG,M
LFPG,2026-03-20 08:30,50.00,37.40,61.75,30.00,7.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 200830Z 03007KT 360V110 8000 NSC 10/03 Q1020 NOSIG,M
LFPG,2026-03-20 09:00,51.80,37.40,57.76,30.00,7.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 200900Z 03007KT 360V060 8000 NSC 11/03 Q1020 NOSIG,M
LFPG,2026-03-20 09:30,53.60,39.20,58.02,30.00,6.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 200930Z 03006KT 340V060 8000 NSC 12/04 Q1020 NOSIG,M
LFPG,2026-03-20 10:00,55.40,39.20,54.33,40.00,6.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 201000Z 04006KT 010V090 8000 NSC 13/04 Q1020 NOSIG,M
LFPG,2026-03-20 10:30,57.20,39.20,50.91,40.00,4.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 201030Z 04004KT 350V110 8000 NSC 14/04 Q1020 NOSIG,M
LFPG,2026-03-20 11:00,59.00,37.40,44.47,360.00,5.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 201100Z 36005KT 320V070 8000 NSC 15/03 Q1020 NOSIG,M
LFPG,2026-03-20 11:30,59.00,37.40,44.47,50.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 201130Z 05004KT 020V110 CAVOK 15/03 Q1019 NOSIG,M
LFPG,2026-03-20 12:00,59.00,37.40,44.47,60.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 201200Z 06007KT 020V110 CAVOK 15/03 Q1019 NOSIG,M
LFPG,2026-03-20 12:30,60.80,35.60,38.85,80.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201230Z 08006KT 030V120 CAVOK 16/02 Q1019 NOSIG,M
LFPG,2026-03-20 13:00,60.80,37.40,41.71,70.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201300Z 07007KT 030V110 CAVOK 16/03 Q1018 NOSIG,M
LFPG,2026-03-20 13:30,60.80,35.60,38.85,60.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201330Z 06008KT 020V100 CAVOK 16/02 Q1018 NOSIG,M
LFPG,2026-03-20 14:00,60.80,35.60,38.85,50.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201400Z 05008KT 020V080 CAVOK 16/02 Q1018 NOSIG,M
LFPG,2026-03-20 14:30,62.60,33.80,33.93,80.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 201430Z 08008KT 040V120 CAVOK 17/01 Q1017 NOSIG,M
LFPG,2026-03-20 15:00,62.60,33.80,33.93,70.00,9.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 201500Z 07009KT CAVOK 17/01 Q1017 NOSIG,M
LFPG,2026-03-20 15:30,62.60,32.00,31.56,70.00,9.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 201530Z 07009KT CAVOK 17/00 Q1017 NOSIG,M
LFPG,2026-03-20 16:00,62.60,33.80,33.93,70.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 201600Z 07008KT CAVOK 17/01 Q1017 NOSIG,M
LFPG,2026-03-20 16:30,60.80,35.60,38.85,70.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201630Z 07008KT CAVOK 16/02 Q1017 NOSIG,M
LFPG,2026-03-20 17:00,60.80,33.80,36.16,70.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 201700Z 07008KT CAVOK 16/01 Q1017 NOSIG,M
LFPG,2026-03-20 17:30,59.00,35.60,41.42,60.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 201730Z 06008KT CAVOK 15/02 Q1017 NOSIG,M
LFPG,2026-03-20 18:00,57.20,35.60,44.18,60.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 201800Z 06007KT CAVOK 14/02 Q1017 NOSIG,M
LFPG,2026-03-20 18:30,57.20,33.80,41.12,70.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 201830Z 07006KT CAVOK 14/01 Q1017 NOSIG,M
LFPG,2026-03-20 19:00,57.20,33.80,41.12,60.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 201900Z 06006KT CAVOK 14/01 Q1017 NOSIG,M
LFPG,2026-03-20 19:30,53.60,35.60,50.35,40.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 201930Z 04005KT CAVOK 12/02 Q1017 NOSIG,M
LFPG,2026-03-20 20:00,51.80,37.40,57.76,30.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 202000Z 03005KT 350V070 CAVOK 11/03 Q1017 NOSIG,M
LFPG,2026-03-20 20:30,51.80,39.20,61.99,20.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 202030Z 02006KT CAVOK 11/04 Q1017 NOSIG,M
LFPG,2026-03-20 21:00,50.00,39.20,66.26,20.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 202100Z 02008KT CAVOK 10/04 Q1017 NOSIG,M
LFPG,2026-03-20 21:30,50.00,39.20,66.26,20.00,9.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 202130Z 02009KT 360V080 CAVOK 10/04 Q1017 NOSIG,M
LFPG,2026-03-20 22:00,50.00,39.20,66.26,20.00,8.00,0.00,30.03,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 202200Z 02008KT 010V120 9000 NSC 10/04 Q1017 NOSIG,M
LFPG,2026-03-20 22:30,48.20,39.20,70.87,20.00,8.00,0.00,30.03,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LFPG 202230Z 02008KT 9000 NSC 09/04 Q1017 NOSIG,M
LFPG,2026-03-20 23:00,48.20,39.20,70.87,20.00,8.00,0.00,30.00,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LFPG 202300Z 02008KT 360V130 8000 NSC 09/04 Q1016 NOSIG,M
LFPG,2026-03-20 23:30,48.20,39.20,70.87,10.00,8.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LFPG 202330Z 01008KT 360V110 7000 NSC 09/04 Q1016 NOSIG,M
LFPG,2026-03-21 00:00,48.20,39.20,70.87,10.00,7.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 210000Z 01007KT 360V100 7000 NSC 09/04 Q1016 NOSIG,M
LFPG,2026-03-21 00:30,46.40,39.20,75.84,10.00,8.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 210030Z 01008KT 360V110 7000 NSC 08/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 01:00,44.60,39.20,81.20,10.00,9.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,LFPG 210100Z 01009KT 7000 NSC 07/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 01:30,44.60,39.20,81.20,10.00,9.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,LFPG 210130Z 01009KT 7000 NSC 07/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 02:00,44.60,39.20,81.20,10.00,7.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,LFPG 210200Z 01007KT 6000 NSC 07/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 02:30,44.60,39.20,81.20,10.00,6.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LFPG 210230Z 01006KT 6000 NSC 07/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 03:00,42.80,39.20,86.99,20.00,7.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,LFPG 210300Z 02007KT 6000 NSC 06/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 03:30,42.80,39.20,86.99,10.00,8.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,LFPG 210330Z 01008KT 6000 NSC 06/04 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 04:00,42.80,37.40,81.06,20.00,9.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,LFPG 210400Z 02009KT 6000 NSC 06/03 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 04:30,41.00,37.40,86.89,10.00,10.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 210430Z 01010KT 350V090 6000 NSC 05/03 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 05:00,41.00,37.40,86.89,10.00,8.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,LFPG 210500Z 01008KT 360V130 6000 NSC 05/03 Q1016 TEMPO 4000 BR,M
LFPG,2026-03-21 05:30,41.00,37.40,86.89,10.00,10.00,0.00,29.97,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 210530Z 01010KT 6000 NSC 05/03 Q1015 TEMPO 4000 BR,M
LFPG,2026-03-21 06:00,41.00,37.40,86.89,10.00,8.00,0.00,29.97,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.20,LFPG 210600Z 01008KT 4000 BR NSC 05/03 Q1015 BECMG CAVOK,M
LFPG,2026-03-21 06:30,41.00,39.20,93.24,20.00,8.00,0.00,29.97,M,2.49,19.00,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.20,LFPG 210630Z 02008G19KT 360V120 4000 BR NSC 05/04 Q1015 BECMG CAVOK,M
LFPG,2026-03-21 07:00,41.00,39.20,93.24,20.00,8.00,0.00,30.00,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.20,LFPG 210700Z 02008KT 330V100 4000 BR NSC 05/04 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 07:30,42.80,41.00,93.29,M,10.00,0.00,30.00,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,36.51,LFPG 210730Z VRB10KT 4000 BR NSC 06/05 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 08:00,46.40,41.00,81.33,20.00,9.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 210800Z 02009KT 360V150 7000 NSC 08/05 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 08:30,46.40,39.20,75.84,20.00,7.00,0.00,30.00,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,LFPG 210830Z 02007KT 360V060 8000 NSC 08/04 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 09:00,48.20,41.00,76.01,20.00,7.00,0.00,30.00,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 210900Z 02007KT 360V060 8000 NSC 09/05 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 09:30,50.00,41.00,71.06,10.00,6.00,0.00,30.00,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 210930Z 01006KT 340V060 9000 NSC 10/05 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 10:00,51.80,41.00,66.48,20.00,7.00,0.00,30.00,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 211000Z 02007KT 330V060 9000 NSC 11/05 Q1016 BECMG CAVOK,M
LFPG,2026-03-21 10:30,53.60,41.00,62.22,30.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR LFPG 211030Z 03006KT 360V070 CAVOK 12/05 Q1016 NOSIG,M
LFPG,2026-03-21 11:00,55.40,42.80,62.46,60.00,7.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 211100Z 06007KT 040V100 CAVOK 13/06 Q1016 NOSIG,M
LFPG,2026-03-21 11:30,57.20,41.00,54.60,40.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 211130Z 04006KT CAVOK 14/05 Q1015 NOSIG,M
LFPG,2026-03-21 12:00,57.20,39.20,50.91,50.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 211200Z 05006KT 010V090 CAVOK 14/04 Q1015 NOSIG,M
LFPG,2026-03-21 12:30,59.00,39.20,47.72,20.00,8.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 211230Z 02008KT 340V080 CAVOK 15/04 Q1015 NOSIG,M
LFPG,2026-03-21 13:00,59.00,39.20,47.72,10.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 211300Z 01007KT 330V060 CAVOK 15/04 Q1015 NOSIG,M
LFPG,2026-03-21 13:30,60.80,41.00,48.01,30.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211330Z 03007KT 350V060 CAVOK 16/05 Q1014 NOSIG,M
LFPG,2026-03-21 14:00,60.80,39.20,44.76,30.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211400Z 03007KT 330V070 CAVOK 16/04 Q1014 NOSIG,M
LFPG,2026-03-21 14:30,60.80,37.40,41.71,30.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211430Z 03007KT 350V060 CAVOK 16/03 Q1014 NOSIG,M
LFPG,2026-03-21 15:09,60.80,39.20,44.76,20.00,10.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211509Z 02010KT 340V070 CAVOK 16/04 Q1014 NOSIG,M
LFPG,2026-03-21 15:30,60.80,39.20,44.76,20.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211530Z 02007KT 330V060 CAVOK 16/04 Q1013 NOSIG,M
LFPG,2026-03-21 16:00,60.80,41.00,48.01,360.00,11.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211600Z 36011KT CAVOK 16/05 Q1013 NOSIG,M
LFPG,2026-03-21 16:30,60.80,41.00,48.01,10.00,11.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 211630Z 01011KT CAVOK 16/05 Q1013 NOSIG,M
LFPG,2026-03-21 17:00,59.00,41.00,51.18,M,9.00,0.00,29.91,M,6.21,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 211700Z VRB09G20KT CAVOK 15/05 Q1013 NOSIG,M
LFPG,2026-03-21 17:30,57.20,41.00,54.60,10.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 211730Z 01008KT 300V030 CAVOK 14/05 Q1013 NOSIG,M
LFPG,2026-03-21 18:00,55.40,41.00,58.27,360.00,9.00,0.00,29.94,M,6.21,23.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 211800Z 36009G23KT 340V120 CAVOK 13/05 Q1014 NOSIG,M
LFPG,2026-03-21 18:30,53.60,41.00,62.22,360.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 211830Z 36008KT 330V090 CAVOK 12/05 Q1014 NOSIG,M
LFPG,2026-03-21 19:00,51.80,39.20,61.99,360.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 211900Z 36007KT 310V110 CAVOK 11/04 Q1014 NOSIG,M
LFPG,2026-03-21 19:30,50.00,39.20,66.26,10.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 211930Z 01006KT 330V110 CAVOK 10/04 Q1014 NOSIG,M
LFPG,2026-03-21 20:00,50.00,39.20,66.26,10.00,9.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 212000Z 01009KT CAVOK 10/04 Q1014 NOSIG,M
LFPG,2026-03-21 20:30,50.00,39.20,66.26,M,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 212030Z VRB06KT CAVOK 10/04 Q1014 NOSIG,M
LFPG,2026-03-21 21:00,48.20,39.20,70.87,10.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LFPG 212100Z 01004KT 330V110 CAVOK 09/04 Q1014 NOSIG,M
LFPG,2026-03-21 21:30,48.20,39.20,70.87,M,5.00,0.00,29.94,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,LFPG 212130Z VRB05KT 9000 NSC 09/04 Q1014 NOSIG,M
LFPG,2026-03-21 22:00,46.40,39.20,75.84,10.00,8.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 212200Z 01008KT 8000 NSC 08/04 Q1013 NOSIG,M
LFPG,2026-03-21 22:30,46.40,39.20,75.84,10.00,8.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 212230Z 01008KT 010V110 8000 NSC 08/04 Q1013 NOSIG,M
LFPG,2026-03-21 23:00,44.60,39.20,81.20,10.00,8.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 212300Z 01008KT 8000 NSC 07/04 Q1013 NOSIG,M
LFPG,2026-03-21 23:30,44.60,39.20,81.20,10.00,9.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,LFPG 212330Z 01009KT 8000 NSC 07/04 Q1013 NOSIG,M
LFPG,2026-03-22 00:00,44.60,39.20,81.20,10.00,10.00,0.00,29.91,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.77,LFPG 220000Z 01010KT 7000 NSC 07/04 Q1013 NOSIG,M
LFPG,2026-03-22 00:30,42.80,39.20,86.99,10.00,8.00,0.00,29.91,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,LFPG 220030Z 01008KT 7000 NSC 06/04 Q1013 NOSIG,M
LFPG,2026-03-22 01:00,42.80,39.20,86.99,10.00,10.00,0.00,29.91,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.51,LFPG 220100Z 01010KT 7000 NSC 06/04 Q1013 NOSIG,M
LFPG,2026-03-22 01:30,42.80,39.20,86.99,10.00,9.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,LFPG 220130Z 01009KT 6000 NSC 06/04 Q1012 NOSIG,M
LFPG,2026-03-22 02:00,42.80,39.20,86.99,10.00,9.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,LFPG 220200Z 01009KT 6000 NSC 06/04 Q1012 NOSIG,M
LFPG,2026-03-22 02:30,41.00,39.20,93.24,10.00,10.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 220230Z 01010KT 6000 NSC 05/04 Q1012 NOSIG,M
LFPG,2026-03-22 03:00,41.00,37.40,86.89,20.00,10.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 220300Z 02010KT 6000 NSC 05/03 Q1012 NOSIG,M
LFPG,2026-03-22 03:30,42.80,39.20,86.99,20.00,10.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.51,LFPG 220330Z 02010KT 6000 NSC 06/04 Q1012 NOSIG,M
LFPG,2026-03-22 04:00,41.00,37.40,86.89,10.00,9.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 220400Z 01009KT 6000 NSC 05/03 Q1012 NOSIG,M
LFPG,2026-03-22 04:30,39.20,37.40,93.19,30.00,9.00,0.00,29.88,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,LFPG 220430Z 03009KT 010V140 6000 NSC 04/03 Q1012 NOSIG,M
LFPG,2026-03-22 05:00,39.20,37.40,93.19,20.00,9.00,0.00,29.88,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,32.47,LFPG 220500Z 02009KT 5000 BR NSC 04/03 Q1012 NOSIG,M
LFPG,2026-03-22 05:30,39.20,37.40,93.19,20.00,10.00,0.00,29.88,M,3.11,21.00,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,32.00,LFPG 220530Z 02010G21KT 320V120 5000 BR NSC 04/03 Q1012 NOSIG,M
LFPG,2026-03-22 06:00,39.20,37.40,93.19,20.00,8.00,0.00,29.91,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,32.98,LFPG 220600Z 02008KT 010V090 4000 BR NSC 04/03 Q1013 NOSIG,M
LFPG,2026-03-22 06:30,39.20,37.40,93.19,10.00,8.00,0.00,29.91,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,32.98,LFPG 220630Z 01008KT 350V130 4000 BR NSC 04/03 Q1013 BECMG 8000 NSW,M
LFPG,2026-03-22 07:00,41.00,37.40,86.89,20.00,7.00,0.00,29.91,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.75,LFPG 220700Z 02007KT 290V100 5000 BR NSC 05/03 Q1013 BECMG 8000 NSW,M
LFPG,2026-03-22 07:30,42.80,39.20,86.99,20.00,7.00,0.00,29.91,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,LFPG 220730Z 02007KT 350V110 6000 NSC 06/04 Q1013 NOSIG,M
LFPG,2026-03-22 08:00,44.60,39.20,81.20,20.00,8.00,0.00,29.94,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 220800Z 02008KT 350V150 6000 NSC 07/04 Q1014 NOSIG,M
LFPG,2026-03-22 08:30,46.40,39.20,75.84,20.00,8.00,0.00,29.94,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 220830Z 02008KT 360V060 7000 NSC 08/04 Q1014 NOSIG,M
